id,strava_activity_id,activity_name,is_parkrun,distance_km,pace_min_per_km,elevation_gain,day_of_week,hour,month,contains_parkrun,contains_marathon,contains_half,contains_ultra,contains_fun_run,name_length,is_5k,is_10k,is_half_marathon,is_marathon,is_ultra,coord_count,day_of_week,day_0,day_1,day_2,day_3,day_4,day_5,day_6,hour_6,hour_7,hour_8,hour_9,hour_10,hour_other
817,3914431316,Afternoon Run - Cross Country 4k - 18:30,False,4.0213,3.7840167773273983,2.5,5,14,8,0,0,0,0,0,40,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
4356,3914397075,St George Athletics X Country ,False,3.9922,3.5861596780388423,5.7,5,14,8,0,0,0,0,0,30,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
4357,3880018765,(Not) Park Run ,True,5.0186,3.573373716441504,19.2,5,7,8,1,0,0,0,0,15,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,True,False,False,False,False
4358,3846095112,St George Athletics X Country,False,3.9576,3.64699144262516,5.9,5,14,8,0,0,0,0,0,29,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
943,3845362732,Westies Joggers 10km,False,9.8839,4.630425911499173,107.5,5,7,8,0,0,0,0,0,20,0,1,0,0,0,0,5,False,False,False,False,False,True,False,False,True,False,False,False,False
3152,3845108918,Sydney Striders 10k race at North Head ,False,10.0677,3.724783217616735,76.2,5,7,8,0,0,0,0,0,39,0,1,0,0,0,0,5,False,False,False,False,False,True,False,False,True,False,False,False,False
944,3813507239,2020 Bankstown Winter Distance ,False,5.0324,4.3054341202342155,69.0,6,15,7,0,0,0,0,0,31,1,0,0,0,0,0,6,False,False,False,False,False,False,True,False,False,False,False,False,True
4359,3777531358,The Santos International Invitational (RunNSW Virtual 10),False,10.0424,3.639568230701824,18.3,5,7,7,0,0,0,0,0,57,0,1,0,0,0,0,5,False,False,False,False,False,True,False,False,True,False,False,False,False
4360,3452214118,Virtual 10k TT,False,10.0169,3.707068387758022,35.3,4,7,5,0,0,0,0,0,14,0,1,0,0,0,0,4,False,False,False,False,True,False,False,False,True,False,False,False,False
4361,3377337173,Woodstock Runners Virtual 3k TT,False,3.006,3.2989576402750056,102.2,4,8,5,0,0,0,0,0,31,0,0,0,0,0,0,4,False,False,False,False,True,False,False,False,False,True,False,False,False
4362,3353390006,Woodstock Runners Anzac Day club challenge: 1 hr of distance and max elevation from home ,False,13.0393,4.605308567177686,452.8,6,7,4,0,0,0,0,0,89,0,0,0,0,0,0,6,False,False,False,False,False,False,True,False,True,False,False,False,False
4363,3313673014,AFL Boundary Line Virtual 5K TT,False,5.0473,3.4572939987716205,47.2,5,7,4,0,0,0,0,0,31,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,True,False,False,False,False
3153,3170515049,MUAC 5000,False,4.8982,3.6373906060729793,186.4,1,19,3,0,0,0,0,0,9,1,0,0,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True
4364,3103016261,BBBRun,False,9.974,3.681237885168104,86.5,6,7,2,0,0,0,0,0,6,0,1,0,0,0,0,6,False,False,False,False,False,False,True,False,True,False,False,False,False
3154,3095674210,Tiger5 - hot night 🥵,False,5.0522,3.533114286845335,92.4,3,19,2,0,0,0,0,0,20,1,0,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,True
4396,3086101503,San Marcos Half-Marathon,False,21.1817,5.200243606509393,161.2,6,7,2,0,1,1,0,0,24,0,0,1,0,0,0,6,False,False,False,False,False,False,True,False,True,False,False,False,False
3155,3081021002,AV 1500m at Aberfeldie,False,1.501,3.175660670664002,14.7,5,14,2,0,0,0,0,0,22,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
3156,3060809254,2k time trial,False,2.0348,3.4155690977000193,13.0,5,16,2,0,0,0,0,0,13,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
3157,3056121659,Box Hill Classic 3000m,False,3.0089,3.4120996598978586,38.4,3,22,1,0,0,0,0,0,22,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,True
4365,3055827470,The Magic Mile! ,False,1.6462,3.179038593933503,31.1,3,19,1,0,0,0,0,0,16,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,True
4366,3023159594,SMC Half Marathon training ,False,21.1674,3.98962555627994,83.9,6,7,1,0,1,1,0,0,27,0,0,1,0,0,0,6,False,False,False,False,False,False,True,False,True,False,False,False,False
4367,3002927450,Man vs Light Rail.  Man won 💪,False,5.5074,3.7010809698466303,54.7,6,7,1,0,0,0,0,0,29,0,0,0,0,0,0,6,False,False,False,False,False,False,True,False,True,False,False,False,False
3158,3000127026,200m @ Meadowglen 30.55,False,0.2,2.5,0.0,5,15,1,0,0,0,0,0,23,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
3159,3000068564,800m @ Meadowglen International Athletics Stadium,False,0.8,2.958333333333333,0.0,5,14,1,0,0,0,0,0,49,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
3160,2971832140,West Coast New Years Day Parkrun - 3rd place,True,4.944100000000001,3.731720636718512,96.9,2,9,1,1,0,0,0,0,44,1,0,0,0,0,0,2,False,False,True,False,False,False,False,False,False,False,True,False,False
3161,2961180372,Singapore East Coast Parkrun,True,4.9327,3.6964204864137966,47.8,5,7,12,1,0,0,0,0,28,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,True,False,False,False,False
3162,2945964518,AV Shield 5000m,False,5.050800000000001,3.593490140175813,44.6,5,14,12,0,0,0,0,0,15,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
3163,2929726986,AV Shield Mile,False,1.6381,3.2049325438007448,10.3,4,19,12,0,0,0,0,0,14,0,0,0,0,0,0,4,False,False,False,False,True,False,False,False,False,False,False,False,True
3164,2910184060,Zatopek Aberfeldie 10K - Heat 2 - 36:53,False,10.0498,3.668398044405527,92.6,2,19,12,0,0,0,0,0,39,0,1,0,0,0,0,2,False,False,True,False,False,False,False,False,False,False,False,False,True
3165,2863936663,AV 5000m champs,False,5.0601,3.5605356942879913,49.6,3,20,11,0,0,0,0,0,15,1,0,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,True
4368,2833927636,Rhodes Park Run ,True,4.9666999999999994,3.5301776498144317,30.7,5,8,11,1,0,0,0,0,16,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
4369,2812841354,3k TT,False,2.9971,3.342119604506579,57.9,3,19,10,0,0,0,0,0,5,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,True
945,2784019950,Melbourne marathon,False,42.618,5.550471631704913,390.1,6,7,10,0,1,0,0,0,18,0,0,0,1,0,0,6,False,False,False,False,False,False,True,False,True,False,False,False,False
4370,2759198109,Magic Mile! Where was the magic?,False,1.6539,3.194469637422657,30.3,3,19,10,0,0,0,0,0,32,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,True
825,2744833461,Morning Run - 22:16,False,5.0936,4.3878592743835405,39.7,5,7,9,0,0,0,0,0,19,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,True,False,False,False,False
946,2708949067,Sydney Half - old dog new trick - PB!,False,21.3403,4.710180581653804,556.3,6,6,9,0,0,1,0,0,37,0,0,1,0,0,0,6,False,False,False,False,False,False,True,True,False,False,False,False,False
4371,2709326449,Blackmore’s Sydney 1/2 marathon ,False,21.3707,3.994565768396293,666.5,6,6,9,0,1,0,0,0,32,0,0,1,0,0,0,6,False,False,False,False,False,False,True,True,False,False,False,False,False
826,2705871524,Morning Run - 22:17,False,5.0988999999999995,4.393104395065603,44.9,5,7,9,0,0,0,0,0,19,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,True,False,False,False,False
3166,2688902682,AV Burnley Half Marathon,False,21.0897,3.853381824618969,123.4,6,8,9,0,1,1,0,0,24,0,0,1,0,0,0,6,False,False,False,False,False,False,True,False,False,True,False,False,False
947,2685791512,Parkrun,True,4.998399999999999,4.438086854460095,41.3,5,8,9,1,0,0,0,0,7,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
827,2685831225,Morning Run - 22:40,False,5.1084,4.479550022185681,44.9,5,8,9,0,0,0,0,0,19,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
828,2665698237,Morning Run - 22:59,False,5.054399999999999,4.593357602616862,44.9,5,7,8,0,0,0,0,0,19,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,True,False,False,False,False
4372,2661181185,3k TT in the wet ,False,3.0271,3.430125642804444,56.9,3,18,8,0,0,0,0,0,17,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,True
948,2645273493,parkrun,True,4.9805,4.447344644112037,41.8,5,8,8,1,0,0,0,0,7,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
829,2645241170,Morning Run - 22:57,False,5.1162,4.717042596718919,47.7,5,8,8,0,0,0,0,0,19,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
4373,2608401146,C2S costume PB😂,False,14.1859,5.642927131870378,241.4,6,9,8,0,0,0,0,0,15,0,0,0,0,0,0,6,False,False,False,False,False,False,True,False,False,False,True,False,False
949,2608187801,City2surf 2019,False,13.9563,4.713522447449061,228.5,6,7,8,0,0,0,0,0,14,0,0,0,0,0,0,6,False,False,False,False,False,False,True,False,True,False,False,False,False
830,2585177383,Morning Run - 22:36,False,5.0355,3.243636845066693,31.9,5,8,8,0,0,0,0,0,19,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
4397,2568613135,Blacktown Marathon 2019,False,42.3113,5.6230053594823755,450.7,6,6,7,0,1,0,0,0,23,0,0,0,1,0,0,6,False,False,False,False,False,False,True,True,False,False,False,False,False
3167,2566105238,AV Ballarat 15K,False,14.956,3.883614157082999,183.3,5,14,7,0,0,0,0,0,15,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
4374,2566280995,Berry Duathlon - 3rd leg: 2.5km Run ,False,2.4409,3.5915714149152635,46.9,5,11,7,0,0,0,0,0,36,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
4375,2566280993,Berry Duathlon - 1st leg: 5km Run ,False,4.54,3.6894273127753303,80.0,5,11,7,0,0,0,0,0,34,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
4376,2549281453,Hill Tri Duathlon: 3rd leg - 2.5km Run,False,2.4415,3.61116799781555,4.9,6,10,7,0,0,0,0,0,38,0,0,0,0,0,0,6,False,False,False,False,False,False,True,False,False,False,False,True,False
4377,2549281429,Hill Tri Duathlon: 1st leg - 5km Run ,False,4.6309,3.786161077400362,6.6,6,9,7,0,0,0,0,0,37,1,0,0,0,0,0,6,False,False,False,False,False,False,True,False,False,False,True,False,False
3168,2529805986,AV Albert Park 10K,False,10.0223,3.676800734362372,83.8,6,9,7,0,0,0,0,0,18,0,1,0,0,0,0,6,False,False,False,False,False,False,True,False,False,False,True,False,False
4378,2529844023,Sri Chinmoy 10km,False,9.8945,3.6282783364495423,64.1,6,8,7,0,0,0,0,0,16,0,1,0,0,0,0,6,False,False,False,False,False,False,True,False,False,True,False,False,False
3169,2507665139,AV Sandown 6.2K relay,False,6.2569,3.635985871597756,100.3,5,13,7,0,0,0,0,0,21,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
831,2507406705,Morning Run,False,5.0824,4.33194291410882,42.3,5,8,7,0,0,0,0,0,11,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
3170,2469798860,AV Anglesea 4.6k leg,False,4.55,3.886446886446887,76.0,5,14,6,0,0,0,0,0,20,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
3171,2450693649,AV Bundoora 10K,False,9.9192,3.8964835873860793,193.4,5,14,6,0,0,0,0,0,15,0,1,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
3172,2413127622,AV 8K St Anne's Winery,False,8.109399999999999,3.9378170189327615,149.1,5,13,6,0,0,0,0,0,22,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
3173,2376121611,Richmond Harriers 5K,False,4.9225,3.67022177078043,53.8,5,14,5,0,0,0,0,0,20,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
3174,2339889247,AV 6K Jells Park relay 22:32,False,5.9016,3.806877231033392,105.7,5,13,5,0,0,0,0,0,28,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
832,2339525491,Morning Run,False,5.1493,3.5020941357725,32.9,5,8,5,0,0,0,0,0,11,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
3175,2321429259,Richmond v Malvern 8K Tan,False,7.9533,3.748967933645992,112.5,5,10,4,0,0,0,0,0,25,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,True,False
3176,2302981985,Kawana Parkrun - 4th place,True,4.927,3.798795751302347,46.8,5,7,4,1,0,0,0,0,26,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,True,False,False,False,False
3177,2285107416,Studley Parkrun - hard course!,True,4.9238,3.926506627672394,53.5,5,8,4,1,0,0,0,0,30,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
833,2285109593,Morning Run,False,5.0562,4.314834592513482,39.2,5,8,4,0,0,0,0,0,11,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
4423,2268019442,Westmet Cross Country,False,3.9627,4.685357626534097,31.0,5,14,4,0,0,0,0,0,21,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
3178,2212324237,MUAC 5000,False,4.9496,3.4750282851139485,189.1,3,19,3,0,0,0,0,0,9,1,0,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,True
3179,2168160381,AV 1500m final 4:32 - fastest in 2 years,False,1.5221,2.9783413266758645,49.0,5,13,2,0,0,0,0,0,40,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
3180,2159720415,Melb Uni mile,False,1.6116,3.1438735831885496,57.5,1,21,2,0,0,0,0,0,13,0,0,0,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True
3181,2129871379,Box Hill 3000m,False,3.0238,3.373238970831404,29.8,3,21,2,0,0,0,0,0,14,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,True
3182,2114825503,Tiger5 🐅,False,5.029,3.5328428448333,94.2,3,19,1,0,0,0,0,0,8,1,0,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,True
3183,2088144547,Shield 400m 65.4 sec,False,0.4,2.708333333333333,0.0,5,17,1,0,0,0,0,0,20,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
3184,2088083533,AV Shield 100m 14.95 - only 15 mins after the 1500m,False,0.1,2.5,0.0,5,15,1,0,0,0,0,0,51,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
3185,2088076989,AV Shield 1500m 4:39.5,False,1.4992,3.1016542155816436,26.0,5,14,1,0,0,0,0,0,22,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
3186,2084448008,Milers 1500m,False,1.5229,3.0862170858231006,12.8,3,21,1,0,0,0,0,0,12,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,True
3187,2047531770,Bishan New Year Parkrun - 2nd place - good start to 2019!,True,4.9783,3.615692103730189,53.4,1,8,1,1,0,0,0,0,57,1,0,0,0,0,0,1,False,True,False,False,False,False,False,False,False,True,False,False,False
3188,2041084943,Singapore East Coast Parkrun - 2nd place,True,4.9653,3.6620815123624624,49.8,5,7,12,1,0,0,0,0,40,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,True,False,False,False,False
3189,2026171234,Milers 800m at Box Hill - splits 71 then 66,False,0.8,2.8541666666666665,0.0,3,18,12,0,0,0,0,0,43,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,True
950,2502413064,Honolulu marathon,False,42.4334,5.7254426937271115,138.8,6,5,12,0,1,0,0,0,17,0,0,0,1,0,0,6,False,False,False,False,False,False,True,False,False,False,False,False,True
3190,1990709702,Whitehorse 1500m,False,1.5,3.1,0.0,3,20,11,0,0,0,0,0,16,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,True
3191,1965605120,AV 5000m Vic Champs,False,5.0127,3.5642800619759147,175.0,3,18,11,0,0,0,0,0,19,1,0,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,True
3192,1929314191,AV Shield 5000m,False,4.987100000000001,3.702886781228903,95.8,5,15,10,0,0,0,0,0,15,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
3193,1915289025,AV Shield 1500 - a long way to go with the speed work ,False,1.5027,3.1942503493711314,29.1,5,13,10,0,0,0,0,0,54,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
3194,1902896245,Melb Marathon 10K,False,10.0816,3.679971433105856,176.5,6,7,10,0,1,0,0,0,17,0,1,0,0,0,0,6,False,False,False,False,False,False,True,False,True,False,False,False,False
951,2611636314,Blackmores HM 2018,False,21.2775,4.862726667449967,534.9,6,6,9,0,0,0,0,0,18,0,0,1,0,0,0,6,False,False,False,False,False,False,True,True,False,False,False,False,False
3195,1841787975,AV Tan Relay,False,3.7974,3.5067853443584207,33.7,5,9,9,0,0,0,0,0,12,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,True,False,False
3196,1812934905,AV Burnley Half Marathon - PB (by 80 seconds 😯),False,21.0918,3.6546588405604705,119.7,6,8,9,0,1,1,0,0,47,0,0,1,0,0,0,6,False,False,False,False,False,False,True,False,False,True,False,False,False
3197,1779187423,Studley Parkrun - 2nd place 🥈,True,4.9908,3.730196895621277,55.6,5,8,8,1,0,0,0,0,29,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
952,2611589044,city2surf 2018,False,13.9993,4.88119644077442,213.7,6,7,8,0,0,0,0,0,14,0,0,0,0,0,0,6,False,False,False,False,False,False,True,False,True,False,False,False,False
953,2611591373,Bay Run 2018,False,6.8471,4.581014833530497,58.4,6,8,8,0,0,0,0,0,12,0,0,0,0,0,0,6,False,False,False,False,False,False,True,False,False,True,False,False,False
3198,1748139835,AV Ballarat 15K,False,14.9293,3.759944092042717,175.1,5,14,8,0,0,0,0,0,15,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
3199,1718752464,AV Albert Park 10K - fastest 10K in 2 years,False,10.0,3.5666666666666664,0.0,6,9,7,0,0,0,0,0,43,0,1,0,0,0,0,6,False,False,False,False,False,False,True,False,False,False,True,False,False
3200,1685606096,AV Sandown 3.1K relay,False,3.1358,3.3431128685928093,50.5,5,12,7,0,0,0,0,0,21,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
954,2611634344,Cooks River 10km 2018,False,10.0358,4.603519400546046,37.6,6,9,6,0,0,0,0,0,21,0,1,0,0,0,0,6,False,False,False,False,False,False,True,False,False,False,True,False,False
3201,1655562496,Studley Parkrun - 1st place! 😯,True,4.987100000000001,3.7530161149098,55.1,5,8,6,1,0,0,0,0,30,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
3202,1641142777,AV Bundoora 10K 37:10 - PB (for this course),False,9.796,3.7940656050088473,178.2,5,14,6,0,0,0,0,0,44,0,1,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
3203,1596148818,AV Cruden Farm 12K,False,11.7165,3.937467104795232,196.8,5,14,5,0,0,0,0,0,18,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
955,2611638108,smh HM 2018,False,21.1223,5.100454653770344,663.6,6,6,5,0,0,0,0,0,11,0,0,1,0,0,0,6,False,False,False,False,False,False,True,True,False,False,False,False,False
3204,1580998205,Richmond Harriers Runners World 5K 17:17,False,4.8789,3.542465173160618,51.2,5,14,5,0,0,0,0,0,40,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
3205,1550081297,AV 8K St Anne’s Winery,False,7.919899999999999,3.880520376940787,180.9,5,13,5,0,0,0,0,0,22,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
4424,1535841358,"Westmet Cross Country - Eric Primrose Reserve, Rydalmere",False,4.0352,4.518569918054455,41.4,5,14,4,0,0,0,0,0,56,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
3206,1521264943,AV Jells Park 6K relay,False,5.9085,3.655750190403656,93.6,5,13,4,0,0,0,0,0,22,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
3207,1493434344,Richmond vs Malvern 8K,False,7.996,3.676838419209605,77.1,5,10,4,0,0,0,0,0,22,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,True,False
849,1480630465,Easter Fast 5km training - Session 40 - #Fast5k,False,5.025,4.414593698175787,30.6,5,9,3,0,0,0,0,0,47,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,True,False,False
3208,1458221754,Run for the Kids,False,14.5756,3.816881180420246,338.2,6,8,3,0,0,0,0,0,16,0,0,0,0,0,0,6,False,False,False,False,False,False,True,False,False,True,False,False,False
851,1456577075,Easter Fast 5km training - Session 32 - Easy 5k - Cooks River Parkrun,True,5.1006,4.453724398436785,48.2,5,8,3,1,0,0,0,0,69,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
3209,1428109990,MUAC 5000,False,5.0,3.46,0.0,1,20,2,0,0,0,0,0,9,1,0,0,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True
3210,1394067626,Melb Uni Mile 4:55.1,False,1.6,3.0729166666666665,0.0,1,21,2,0,0,0,0,0,20,0,0,0,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True
3211,1375293721,Rosebud Aus Day 10K - 92% humidity 💦,False,9.8861,3.872440429829086,66.7,4,8,1,0,0,0,0,0,36,0,1,0,0,0,0,4,False,False,False,False,True,False,False,False,False,True,False,False,False
853,1365239356,Cooks River Parkrun - Back in Strava. Uncomfortable but not all out. Felt alright ready to start another 10 week training program.,True,5.0655,4.553680123712697,49.1,5,8,1,1,0,0,0,0,130,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
855,1323411764,Update: A 22:03 - that’s a PB. The Fast 5km - well quicker - back to good times but no 21 mins.,False,5.0839,4.415901178229312,28.1,5,7,12,0,0,0,0,0,95,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,True,False,False,False,False
3212,1319233361,Milers 800m 2:16 - first 800 since last season,False,0.8144,2.783235101506221,24.8,1,18,12,0,0,0,0,0,46,0,0,0,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True
3213,1311197517,Zatopek Aberfeldie 10K division 2 - 3rd place,False,10.104,3.686658749010294,129.2,1,19,12,0,0,0,0,0,45,0,1,0,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True
857,1307185820,Fast 5km training - Easy 8km - inc Cooks River Parkrun,True,8.0247,4.938917758088569,62.3,5,8,12,1,0,0,0,0,54,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
859,1289020175,Fast 5km training - Easy 8km run - Cooks River Parkrun and some.,True,7.132,5.248644606468498,71.4,5,8,11,1,0,0,0,0,64,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
3214,1286890022,AV 5000m Vic Champs,False,5.0,3.62,0.0,3,19,11,0,0,0,0,0,19,1,0,0,0,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,True
860,1279461673,Fast 5km training - Easy 8km (close) - Cooks River Parkrun with Ryan,True,5.8041,5.768910482819616,49.2,5,8,11,1,0,0,0,0,68,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
3215,1271311803,Marysville 10k - feeling sick + taking a wrong turn = not my day!,False,11.2302,4.462669112452732,365.3,6,10,11,0,0,0,0,0,65,0,0,0,0,0,0,6,False,False,False,False,False,False,True,False,False,False,False,True,False
861,1269772147,Fast 5km training - Easy 6km run (5km) - Cooks River Parkrun,True,5.0,4.626666666666667,0.0,5,8,11,1,0,0,0,0,60,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
862,1259803209,Fast 5km training - Easy 5km cross country at Lawson parkrun with Ryan,True,4.9388000000000005,6.344321157636132,103.7,5,7,11,1,0,0,0,0,70,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,True,False,False,False,False
863,1249567915,Fast 5km training - Easy 6km run - Cooks River Parkrun,True,6.211600000000001,5.060424581964925,56.1,5,7,10,1,0,0,0,0,54,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,True,False,False,False,False
864,1239444682,Fast 5km training - Easy 6km - Cooks River Parkrun with Ryan & 1km,True,6.055,6.083126892375448,70.9,5,8,10,1,0,0,0,0,66,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
3216,1230377983,Melb Marathon 10K,False,9.927700000000002,3.73198223153399,167.1,6,7,10,0,1,0,0,0,17,0,1,0,0,0,0,6,False,False,False,False,False,False,True,False,True,False,False,False,False
865,1228779887,Cooks River Parkrun,True,5.079899999999999,4.760592400112864,50.0,5,8,10,1,0,0,0,0,19,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
956,2502417767,Milsons Point Railway Station - The Rocks,False,42.7629,5.599869668957593,762.6,6,7,9,0,0,0,0,0,41,0,0,0,1,0,0,6,False,False,False,False,False,False,True,False,True,False,False,False,False
3217,1185688275,AV Princes Park 3.2K relay,False,3.1163000000000003,3.4763448106194312,21.2,5,9,9,0,0,0,0,0,26,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,True,False,False
3218,1176412636,AV Burnley Half Marathon,False,21.1428,3.8413392108266966,121.3,6,8,9,0,1,1,0,0,24,0,0,1,0,0,0,6,False,False,False,False,False,False,True,False,False,True,False,False,False
866,1163515189,Cooks River Parkrun with Ryan.,True,5.149,5.881400919272351,50.3,5,8,9,1,0,0,0,0,30,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,True,False,False,False
3219,1140399722,Singapore East Coast Parkrun - winner! 😯,True,4.9706,3.6682358937217505,66.7,5,7,8,1,0,0,0,0,40,1,0,0,0,0,0,5,False,False,False,False,False,True,False,False,True,False,False,False,False
957,2502418047,City2surf 2017,False,13.9703,4.557287006482801,220.1,6,7,8,0,0,0,0,0,14,0,0,0,0,0,0,6,False,False,False,False,False,False,True,False,True,False,False,False,False
958,2502418097,Drummoyne - Rodd Point,False,6.796,4.3849323131253675,60.5,6,8,8,0,0,0,0,0,22,0,0,0,0,0,0,6,False,False,False,False,False,False,True,False,False,True,False,False,False
3220,1117719475,Richmond/Collingwood 8K,False,8.0218,4.0452267570869385,116.3,5,14,8,0,0,0,0,0,23,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
3221,1106390233,AV Ballarat 15K - windy!,False,14.8797,3.967373894186934,230.4,5,14,7,0,0,0,0,0,24,0,0,0,0,0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,True
